,symbol,historical
1073,AAPL,"{'date': '2016-03-30', 'open': 108.65, 'high': 110.42, 'low': 108.6, 'close': 109.56, 'adjClose': 102.42, 'volume': 45601100.0, 'unadjustedVolume': 45601100.0, 'change': 0.91, 'changePercent': 0.838, 'vwap': 109.52667, 'label': 'March 30, 16', 'changeOverTime': 0.00838}"
1074,AAPL,"{'date': '2016-03-29', 'open': 104.89, 'high': 107.79, 'low': 104.88, 'close': 107.68, 'adjClose': 100.66, 'volume': 31190100.0, 'unadjustedVolume': 31190100.0, 'change': 2.79, 'changePercent': 2.66, 'vwap': 106.78333, 'label': 'March 29, 16', 'changeOverTime': 0.0266}"
1075,AAPL,"{'date': '2016-03-28', 'open': 106.0, 'high': 106.19, 'low': 105.06, 'close': 105.19, 'adjClose': 98.33, 'volume': 19411400.0, 'unadjustedVolume': 19411400.0, 'change': -0.81, 'changePercent': -0.764, 'vwap': 105.48, 'label': 'March 28, 16', 'changeOverTime': -0.00764}"
1076,AAPL,"{'date': '2016-03-24', 'open': 105.47, 'high': 106.25, 'low': 104.89, 'close': 105.67, 'adjClose': 98.78, 'volume': 26133000.0, 'unadjustedVolume': 26133000.0, 'change': 0.2, 'changePercent': 0.19, 'vwap': 105.60333, 'label': 'March 24, 16', 'changeOverTime': 0.0019}"
1077,AAPL,"{'date': '2016-03-23', 'open': 106.48, 'high': 107.07, 'low': 105.9, 'close': 106.13, 'adjClose': 99.21, 'volume': 25703500.0, 'unadjustedVolume': 25703500.0, 'change': -0.35, 'changePercent': -0.329, 'vwap': 106.36667, 'label': 'March 23, 16', 'changeOverTime': -0.00329}"
1078,AAPL,"{'date': '2016-03-22', 'open': 105.25, 'high': 107.29, 'low': 105.21, 'close': 106.72, 'adjClose': 99.76, 'volume': 32444400.0, 'unadjustedVolume': 32444400.0, 'change': 1.47, 'changePercent': 1.397, 'vwap': 106.40667, 'label': 'March 22, 16', 'changeOverTime': 0.01397}"
1079,AAPL,"{'date': '2016-03-21', 'open': 105.93, 'high': 107.65, 'low': 105.14, 'close': 105.91, 'adjClose': 99.0, 'volume': 35502700.0, 'unadjustedVolume': 35502700.0, 'change': -0.02, 'changePercent': -0.019, 'vwap': 106.23333, 'label': 'March 21, 16', 'changeOverTime': -0.00019}"
1080,AAPL,"{'date': '2016-03-18', 'open': 106.34, 'high': 106.5, 'low': 105.19, 'close': 105.92, 'adjClose': 99.01, 'volume': 44205200.0, 'unadjustedVolume': 44205200.0, 'change': -0.42, 'changePercent': -0.395, 'vwap': 105.87, 'label': 'March 18, 16', 'changeOverTime': -0.00395}"
1081,AAPL,"{'date': '2016-03-17', 'open': 105.52, 'high': 106.47, 'low': 104.96, 'close': 105.8, 'adjClose': 98.9, 'volume': 34420700.0, 'unadjustedVolume': 34420700.0, 'change': 0.28, 'changePercent': 0.265, 'vwap': 105.74333, 'label': 'March 17, 16', 'changeOverTime': 0.00265}"
1082,AAPL,"{'date': '2016-03-16', 'open': 104.61, 'high': 106.31, 'low': 104.59, 'close': 105.97, 'adjClose': 99.06, 'volume': 38303500.0, 'unadjustedVolume': 38303500.0, 'change': 1.36, 'changePercent': 1.3, 'vwap': 105.62333, 'label': 'March 16, 16', 'changeOverTime': 0.013}"
1083,AAPL,"{'date': '2016-03-15', 'open': 103.96, 'high': 105.18, 'low': 103.85, 'close': 104.58, 'adjClose': 97.76, 'volume': 40067700.0, 'unadjustedVolume': 40067700.0, 'change': 0.62, 'changePercent': 0.596, 'vwap': 104.53667, 'label': 'March 15, 16', 'changeOverTime': 0.00596}"
1084,AAPL,"{'date': '2016-03-14', 'open': 101.91, 'high': 102.91, 'low': 101.78, 'close': 102.52, 'adjClose': 95.83, 'volume': 25076100.0, 'unadjustedVolume': 25076100.0, 'change': 0.61, 'changePercent': 0.599, 'vwap': 102.40333, 'label': 'March 14, 16', 'changeOverTime': 0.00599}"
1085,AAPL,"{'date': '2016-03-11', 'open': 102.24, 'high': 102.28, 'low': 101.5, 'close': 102.26, 'adjClose': 95.59, 'volume': 27408200.0, 'unadjustedVolume': 27408200.0, 'change': 0.02, 'changePercent': 0.02, 'vwap': 102.01333, 'label': 'March 11, 16', 'changeOverTime': 0.0002}"
1086,AAPL,"{'date': '2016-03-10', 'open': 101.41, 'high': 102.24, 'low': 100.15, 'close': 101.17, 'adjClose': 94.57, 'volume': 33513600.0, 'unadjustedVolume': 33513600.0, 'change': -0.24, 'changePercent': -0.237, 'vwap': 101.18667, 'label': 'March 10, 16', 'changeOverTime': -0.00237}"
1087,AAPL,"{'date': '2016-03-09', 'open': 101.31, 'high': 101.58, 'low': 100.27, 'close': 101.12, 'adjClose': 94.53, 'volume': 27201700.0, 'unadjustedVolume': 27201700.0, 'change': -0.19, 'changePercent': -0.188, 'vwap': 100.99, 'label': 'March 09, 16', 'changeOverTime': -0.00188}"
1088,AAPL,"{'date': '2016-03-08', 'open': 100.78, 'high': 101.76, 'low': 100.4, 'close': 101.03, 'adjClose': 94.44, 'volume': 31561900.0, 'unadjustedVolume': 31561900.0, 'change': 0.25, 'changePercent': 0.248, 'vwap': 101.06333, 'label': 'March 08, 16', 'changeOverTime': 0.00248}"
1089,AAPL,"{'date': '2016-03-07', 'open': 102.39, 'high': 102.83, 'low': 100.96, 'close': 101.87, 'adjClose': 95.23, 'volume': 35828900.0, 'unadjustedVolume': 35828900.0, 'change': -0.52, 'changePercent': -0.508, 'vwap': 101.88667, 'label': 'March 07, 16', 'changeOverTime': -0.00508}"
1090,AAPL,"{'date': '2016-03-04', 'open': 102.37, 'high': 103.75, 'low': 101.37, 'close': 103.01, 'adjClose': 96.29, 'volume': 46055100.0, 'unadjustedVolume': 46055100.0, 'change': 0.64, 'changePercent': 0.625, 'vwap': 102.71, 'label': 'March 04, 16', 'changeOverTime': 0.00625}"
1091,AAPL,"{'date': '2016-03-03', 'open': 100.58, 'high': 101.71, 'low': 100.45, 'close': 101.5, 'adjClose': 94.88, 'volume': 36955700.0, 'unadjustedVolume': 36955700.0, 'change': 0.92, 'changePercent': 0.915, 'vwap': 101.22, 'label': 'March 03, 16', 'changeOverTime': 0.00915}"
1092,AAPL,"{'date': '2016-03-02', 'open': 100.51, 'high': 100.89, 'low': 99.64, 'close': 100.75, 'adjClose': 94.18, 'volume': 33169600.0, 'unadjustedVolume': 33169600.0, 'change': 0.24, 'changePercent': 0.239, 'vwap': 100.42667, 'label': 'March 02, 16', 'changeOverTime': 0.00239}"
1093,AAPL,"{'date': '2016-03-01', 'open': 97.65, 'high': 100.77, 'low': 97.42, 'close': 100.53, 'adjClose': 93.97, 'volume': 50407100.0, 'unadjustedVolume': 50407100.0, 'change': 2.88, 'changePercent': 2.949, 'vwap': 99.57333, 'label': 'March 01, 16', 'changeOverTime': 0.02949}"
1094,AAPL,"{'date': '2016-02-29', 'open': 96.86, 'high': 98.23, 'low': 96.65, 'close': 96.69, 'adjClose': 90.38, 'volume': 35216300.0, 'unadjustedVolume': 35216300.0, 'change': -0.17, 'changePercent': -0.176, 'vwap': 97.19, 'label': 'February 29, 16', 'changeOverTime': -0.00176}"
1095,AAPL,"{'date': '2016-02-26', 'open': 97.2, 'high': 98.02, 'low': 96.58, 'close': 96.91, 'adjClose': 90.59, 'volume': 28991100.0, 'unadjustedVolume': 28991100.0, 'change': -0.29, 'changePercent': -0.298, 'vwap': 97.17, 'label': 'February 26, 16', 'changeOverTime': -0.00298}"
1096,AAPL,"{'date': '2016-02-25', 'open': 96.05, 'high': 96.76, 'low': 95.25, 'close': 96.76, 'adjClose': 90.45, 'volume': 27582700.0, 'unadjustedVolume': 27582700.0, 'change': 0.71, 'changePercent': 0.739, 'vwap': 96.25667, 'label': 'February 25, 16', 'changeOverTime': 0.00739}"
1097,AAPL,"{'date': '2016-02-24', 'open': 93.98, 'high': 96.38, 'low': 93.32, 'close': 96.1, 'adjClose': 89.83, 'volume': 36255700.0, 'unadjustedVolume': 36255700.0, 'change': 2.12, 'changePercent': 2.256, 'vwap': 95.26667, 'label': 'February 24, 16', 'changeOverTime': 0.02256}"
1098,AAPL,"{'date': '2016-02-23', 'open': 96.4, 'high': 96.5, 'low': 94.55, 'close': 94.69, 'adjClose': 88.52, 'volume': 31942600.0, 'unadjustedVolume': 31942600.0, 'change': -1.71, 'changePercent': -1.774, 'vwap': 95.24667, 'label': 'February 23, 16', 'changeOverTime': -0.01774}"
1099,AAPL,"{'date': '2016-02-22', 'open': 96.31, 'high': 96.9, 'low': 95.92, 'close': 96.88, 'adjClose': 90.56, 'volume': 34280800.0, 'unadjustedVolume': 34280800.0, 'change': 0.57, 'changePercent': 0.592, 'vwap': 96.56667, 'label': 'February 22, 16', 'changeOverTime': 0.00592}"
1100,AAPL,"{'date': '2016-02-19', 'open': 96.0, 'high': 96.76, 'low': 95.8, 'close': 96.04, 'adjClose': 89.78, 'volume': 35374200.0, 'unadjustedVolume': 35374200.0, 'change': 0.04, 'changePercent': 0.042, 'vwap': 96.2, 'label': 'February 19, 16', 'changeOverTime': 0.00042}"
1101,AAPL,"{'date': '2016-02-18', 'open': 98.84, 'high': 98.89, 'low': 96.09, 'close': 96.26, 'adjClose': 89.98, 'volume': 39021000.0, 'unadjustedVolume': 39021000.0, 'change': -2.58, 'changePercent': -2.61, 'vwap': 97.08, 'label': 'February 18, 16', 'changeOverTime': -0.0261}"
1102,AAPL,"{'date': '2016-02-17', 'open': 96.67, 'high': 98.21, 'low': 96.15, 'close': 98.12, 'adjClose': 91.72, 'volume': 44863200.0, 'unadjustedVolume': 44863200.0, 'change': 1.45, 'changePercent': 1.5, 'vwap': 97.49333, 'label': 'February 17, 16', 'changeOverTime': 0.015}"
1103,AAPL,"{'date': '2016-02-16', 'open': 95.02, 'high': 96.85, 'low': 94.61, 'close': 96.64, 'adjClose': 90.34, 'volume': 49057900.0, 'unadjustedVolume': 49057900.0, 'change': 1.62, 'changePercent': 1.705, 'vwap': 96.03333, 'label': 'February 16, 16', 'changeOverTime': 0.01705}"
1104,AAPL,"{'date': '2016-02-12', 'open': 94.19, 'high': 94.5, 'low': 93.01, 'close': 93.99, 'adjClose': 87.86, 'volume': 40351400.0, 'unadjustedVolume': 40351400.0, 'change': -0.2, 'changePercent': -0.212, 'vwap': 93.83333, 'label': 'February 12, 16', 'changeOverTime': -0.00212}"
1105,AAPL,"{'date': '2016-02-11', 'open': 93.79, 'high': 94.72, 'low': 92.59, 'close': 93.7, 'adjClose': 87.59, 'volume': 50074700.0, 'unadjustedVolume': 50074700.0, 'change': -0.09, 'changePercent': -0.096, 'vwap': 93.67, 'label': 'February 11, 16', 'changeOverTime': -0.00096}"
1106,AAPL,"{'date': '2016-02-10', 'open': 95.92, 'high': 96.35, 'low': 94.1, 'close': 94.27, 'adjClose': 88.12, 'volume': 42343600.0, 'unadjustedVolume': 42343600.0, 'change': -1.65, 'changePercent': -1.72, 'vwap': 94.90667, 'label': 'February 10, 16', 'changeOverTime': -0.0172}"
1107,AAPL,"{'date': '2016-02-09', 'open': 94.29, 'high': 95.94, 'low': 93.93, 'close': 94.99, 'adjClose': 88.8, 'volume': 44331200.0, 'unadjustedVolume': 44331200.0, 'change': 0.7, 'changePercent': 0.742, 'vwap': 94.95333, 'label': 'February 09, 16', 'changeOverTime': 0.00742}"
1108,AAPL,"{'date': '2016-02-08', 'open': 93.13, 'high': 95.7, 'low': 93.04, 'close': 95.01, 'adjClose': 88.81, 'volume': 54021400.0, 'unadjustedVolume': 54021400.0, 'change': 1.88, 'changePercent': 2.019, 'vwap': 94.58333, 'label': 'February 08, 16', 'changeOverTime': 0.02019}"
1109,AAPL,"{'date': '2016-02-05', 'open': 96.52, 'high': 96.92, 'low': 93.69, 'close': 94.02, 'adjClose': 87.89, 'volume': 46418100.0, 'unadjustedVolume': 46418100.0, 'change': -2.5, 'changePercent': -2.59, 'vwap': 94.87667, 'label': 'February 05, 16', 'changeOverTime': -0.0259}"
1110,AAPL,"{'date': '2016-02-04', 'open': 95.86, 'high': 97.33, 'low': 95.19, 'close': 96.6, 'adjClose': 90.3, 'volume': 46471700.0, 'unadjustedVolume': 46471700.0, 'change': 0.74, 'changePercent': 0.772, 'vwap': 96.37333, 'label': 'February 04, 16', 'changeOverTime': 0.00772}"
1111,AAPL,"{'date': '2016-02-03', 'open': 95.0, 'high': 96.84, 'low': 94.08, 'close': 96.35, 'adjClose': 89.58, 'volume': 45964300.0, 'unadjustedVolume': 45964300.0, 'change': 1.35, 'changePercent': 1.421, 'vwap': 95.75667, 'label': 'February 03, 16', 'changeOverTime': 0.01421}"
1112,AAPL,"{'date': '2016-02-02', 'open': 95.42, 'high': 96.04, 'low': 94.28, 'close': 94.48, 'adjClose': 87.84, 'volume': 37357200.0, 'unadjustedVolume': 37357200.0, 'change': -0.94, 'changePercent': -0.985, 'vwap': 94.93333, 'label': 'February 02, 16', 'changeOverTime': -0.00985}"
1113,AAPL,"{'date': '2016-02-01', 'open': 96.47, 'high': 96.71, 'low': 95.4, 'close': 96.43, 'adjClose': 89.66, 'volume': 40943500.0, 'unadjustedVolume': 40943500.0, 'change': -0.04, 'changePercent': -0.041, 'vwap': 96.18, 'label': 'February 01, 16', 'changeOverTime': -0.00041}"
1114,AAPL,"{'date': '2016-01-29', 'open': 94.79, 'high': 97.34, 'low': 94.35, 'close': 97.34, 'adjClose': 90.5, 'volume': 64416500.0, 'unadjustedVolume': 64416500.0, 'change': 2.55, 'changePercent': 2.69, 'vwap': 96.34333, 'label': 'January 29, 16', 'changeOverTime': 0.0269}"
1115,AAPL,"{'date': '2016-01-28', 'open': 93.79, 'high': 94.52, 'low': 92.39, 'close': 94.09, 'adjClose': 87.48, 'volume': 55678800.0, 'unadjustedVolume': 55678800.0, 'change': 0.3, 'changePercent': 0.32, 'vwap': 93.66667, 'label': 'January 28, 16', 'changeOverTime': 0.0032}"
1116,AAPL,"{'date': '2016-01-27', 'open': 96.04, 'high': 96.63, 'low': 93.34, 'close': 93.42, 'adjClose': 86.86, 'volume': 133369700.0, 'unadjustedVolume': 133369700.0, 'change': -2.62, 'changePercent': -2.728, 'vwap': 94.46333, 'label': 'January 27, 16', 'changeOverTime': -0.02728}"
1117,AAPL,"{'date': '2016-01-26', 'open': 99.93, 'high': 100.88, 'low': 98.07, 'close': 99.99, 'adjClose': 92.97, 'volume': 75077000.0, 'unadjustedVolume': 75077000.0, 'change': 0.06, 'changePercent': 0.06, 'vwap': 99.64667, 'label': 'January 26, 16', 'changeOverTime': 0.0006}"
1118,AAPL,"{'date': '2016-01-25', 'open': 101.52, 'high': 101.53, 'low': 99.21, 'close': 99.44, 'adjClose': 92.45, 'volume': 51794500.0, 'unadjustedVolume': 51794500.0, 'change': -2.08, 'changePercent': -2.049, 'vwap': 100.06, 'label': 'January 25, 16', 'changeOverTime': -0.02049}"
1119,AAPL,"{'date': '2016-01-22', 'open': 98.63, 'high': 101.46, 'low': 98.37, 'close': 101.42, 'adjClose': 94.29, 'volume': 65800500.0, 'unadjustedVolume': 65800500.0, 'change': 2.79, 'changePercent': 2.829, 'vwap': 100.41667, 'label': 'January 22, 16', 'changeOverTime': 0.02829}"
1120,AAPL,"{'date': '2016-01-21', 'open': 97.06, 'high': 97.88, 'low': 94.94, 'close': 96.3, 'adjClose': 89.53, 'volume': 52161500.0, 'unadjustedVolume': 52161500.0, 'change': -0.76, 'changePercent': -0.783, 'vwap': 96.37333, 'label': 'January 21, 16', 'changeOverTime': -0.00783}"
1121,AAPL,"{'date': '2016-01-20', 'open': 95.1, 'high': 98.19, 'low': 93.42, 'close': 96.79, 'adjClose': 89.99, 'volume': 72334400.0, 'unadjustedVolume': 72334400.0, 'change': 1.69, 'changePercent': 1.777, 'vwap': 96.13333, 'label': 'January 20, 16', 'changeOverTime': 0.01777}"
1122,AAPL,"{'date': '2016-01-19', 'open': 98.41, 'high': 98.65, 'low': 95.5, 'close': 96.66, 'adjClose': 89.87, 'volume': 53087700.0, 'unadjustedVolume': 53087700.0, 'change': -1.75, 'changePercent': -1.778, 'vwap': 96.93667, 'label': 'January 19, 16', 'changeOverTime': -0.01778}"
1123,AAPL,"{'date': '2016-01-15', 'open': 96.2, 'high': 97.71, 'low': 95.36, 'close': 97.13, 'adjClose': 90.31, 'volume': 79833900.0, 'unadjustedVolume': 79833900.0, 'change': 0.93, 'changePercent': 0.967, 'vwap': 96.73333, 'label': 'January 15, 16', 'changeOverTime': 0.00967}"
1124,AAPL,"{'date': '2016-01-14', 'open': 97.96, 'high': 100.48, 'low': 95.74, 'close': 99.52, 'adjClose': 92.53, 'volume': 63170100.0, 'unadjustedVolume': 63170100.0, 'change': 1.56, 'changePercent': 1.592, 'vwap': 98.58, 'label': 'January 14, 16', 'changeOverTime': 0.01592}"
1125,AAPL,"{'date': '2016-01-13', 'open': 100.32, 'high': 101.19, 'low': 97.3, 'close': 97.39, 'adjClose': 90.55, 'volume': 62439600.0, 'unadjustedVolume': 62439600.0, 'change': -2.93, 'changePercent': -2.921, 'vwap': 98.62667, 'label': 'January 13, 16', 'changeOverTime': -0.02921}"
1126,AAPL,"{'date': '2016-01-12', 'open': 100.55, 'high': 100.69, 'low': 98.84, 'close': 99.96, 'adjClose': 92.94, 'volume': 49154200.0, 'unadjustedVolume': 49154200.0, 'change': -0.59, 'changePercent': -0.587, 'vwap': 99.83, 'label': 'January 12, 16', 'changeOverTime': -0.00587}"
1127,AAPL,"{'date': '2016-01-11', 'open': 98.97, 'high': 99.06, 'low': 97.34, 'close': 98.53, 'adjClose': 91.61, 'volume': 49739400.0, 'unadjustedVolume': 49739400.0, 'change': -0.44, 'changePercent': -0.445, 'vwap': 98.31, 'label': 'January 11, 16', 'changeOverTime': -0.00445}"
1128,AAPL,"{'date': '2016-01-08', 'open': 98.55, 'high': 99.11, 'low': 96.76, 'close': 96.96, 'adjClose': 90.15, 'volume': 70798000.0, 'unadjustedVolume': 70798000.0, 'change': -1.59, 'changePercent': -1.613, 'vwap': 97.61, 'label': 'January 08, 16', 'changeOverTime': -0.01613}"
1129,AAPL,"{'date': '2016-01-07', 'open': 98.68, 'high': 100.13, 'low': 96.43, 'close': 96.45, 'adjClose': 89.67, 'volume': 81094400.0, 'unadjustedVolume': 81094400.0, 'change': -2.23, 'changePercent': -2.26, 'vwap': 97.67, 'label': 'January 07, 16', 'changeOverTime': -0.0226}"
1130,AAPL,"{'date': '2016-01-06', 'open': 100.56, 'high': 102.37, 'low': 99.87, 'close': 100.7, 'adjClose': 93.63, 'volume': 68457400.0, 'unadjustedVolume': 68457400.0, 'change': 0.14, 'changePercent': 0.139, 'vwap': 100.98, 'label': 'January 06, 16', 'changeOverTime': 0.00139}"
1131,AAPL,"{'date': '2016-01-05', 'open': 105.75, 'high': 105.85, 'low': 102.41, 'close': 102.71, 'adjClose': 95.49, 'volume': 55791000.0, 'unadjustedVolume': 55791000.0, 'change': -3.04, 'changePercent': -2.875, 'vwap': 103.65667, 'label': 'January 05, 16', 'changeOverTime': -0.02875}"
1132,AAPL,"{'date': '2016-01-04', 'open': 102.61, 'high': 105.37, 'low': 102.0, 'close': 105.35, 'adjClose': 97.95, 'volume': 67649400.0, 'unadjustedVolume': 67649400.0, 'change': 2.74, 'changePercent': 2.67, 'vwap': 104.24, 'label': 'January 04, 16', 'changeOverTime': 0.0267}"
1133,AAPL,"{'date': '2015-12-31', 'open': 107.01, 'high': 107.03, 'low': 104.82, 'close': 105.26, 'adjClose': 97.86, 'volume': 40912300.0, 'unadjustedVolume': 40912300.0, 'change': -1.75, 'changePercent': -1.635, 'vwap': 105.70333, 'label': 'December 31, 15', 'changeOverTime': -0.01635}"
1134,AAPL,"{'date': '2015-12-30', 'open': 108.58, 'high': 108.7, 'low': 107.18, 'close': 107.32, 'adjClose': 99.78, 'volume': 25213800.0, 'unadjustedVolume': 25213800.0, 'change': -1.26, 'changePercent': -1.16, 'vwap': 107.73333, 'label': 'December 30, 15', 'changeOverTime': -0.0116}"
1135,AAPL,"{'date': '2015-12-29', 'open': 106.96, 'high': 109.43, 'low': 106.86, 'close': 108.74, 'adjClose': 101.1, 'volume': 30931200.0, 'unadjustedVolume': 30931200.0, 'change': 1.78, 'changePercent': 1.664, 'vwap': 108.34333, 'label': 'December 29, 15', 'changeOverTime': 0.01664}"
1136,AAPL,"{'date': '2015-12-28', 'open': 107.59, 'high': 107.69, 'low': 106.18, 'close': 106.82, 'adjClose': 99.32, 'volume': 26704200.0, 'unadjustedVolume': 26704200.0, 'change': -0.77, 'changePercent': -0.716, 'vwap': 106.89667, 'label': 'December 28, 15', 'changeOverTime': -0.00716}"
1137,AAPL,"{'date': '2015-12-24', 'open': 109.0, 'high': 109.0, 'low': 107.95, 'close': 108.03, 'adjClose': 100.44, 'volume': 13570400.0, 'unadjustedVolume': 13570400.0, 'change': -0.97, 'changePercent': -0.89, 'vwap': 108.32667, 'label': 'December 24, 15', 'changeOverTime': -0.0089}"
1138,AAPL,"{'date': '2015-12-23', 'open': 107.27, 'high': 108.85, 'low': 107.2, 'close': 108.61, 'adjClose': 100.98, 'volume': 32657400.0, 'unadjustedVolume': 32657400.0, 'change': 1.34, 'changePercent': 1.249, 'vwap': 108.22, 'label': 'December 23, 15', 'changeOverTime': 0.01249}"
1139,AAPL,"{'date': '2015-12-22', 'open': 107.4, 'high': 107.72, 'low': 106.45, 'close': 107.23, 'adjClose': 99.7, 'volume': 32789400.0, 'unadjustedVolume': 32789400.0, 'change': -0.17, 'changePercent': -0.158, 'vwap': 107.13333, 'label': 'December 22, 15', 'changeOverTime': -0.00158}"
1140,AAPL,"{'date': '2015-12-21', 'open': 107.28, 'high': 107.37, 'low': 105.57, 'close': 107.33, 'adjClose': 99.79, 'volume': 47590600.0, 'unadjustedVolume': 47590600.0, 'change': 0.05, 'changePercent': 0.047, 'vwap': 106.75667, 'label': 'December 21, 15', 'changeOverTime': 0.00047}"
1141,AAPL,"{'date': '2015-12-18', 'open': 108.91, 'high': 109.52, 'low': 105.81, 'close': 106.03, 'adjClose': 98.58, 'volume': 96453300.0, 'unadjustedVolume': 96453300.0, 'change': -2.88, 'changePercent': -2.644, 'vwap': 107.12, 'label': 'December 18, 15', 'changeOverTime': -0.02644}"
1142,AAPL,"{'date': '2015-12-17', 'open': 112.02, 'high': 112.25, 'low': 108.98, 'close': 108.98, 'adjClose': 101.32, 'volume': 44772800.0, 'unadjustedVolume': 44772800.0, 'change': -3.04, 'changePercent': -2.714, 'vwap': 110.07, 'label': 'December 17, 15', 'changeOverTime': -0.02714}"
1143,AAPL,"{'date': '2015-12-16', 'open': 111.07, 'high': 111.99, 'low': 108.8, 'close': 111.34, 'adjClose': 103.52, 'volume': 56238500.0, 'unadjustedVolume': 56238500.0, 'change': 0.27, 'changePercent': 0.243, 'vwap': 110.71, 'label': 'December 16, 15', 'changeOverTime': 0.00243}"
1144,AAPL,"{'date': '2015-12-15', 'open': 111.94, 'high': 112.8, 'low': 110.35, 'close': 110.49, 'adjClose': 102.73, 'volume': 53323100.0, 'unadjustedVolume': 53323100.0, 'change': -1.45, 'changePercent': -1.295, 'vwap': 111.21333, 'label': 'December 15, 15', 'changeOverTime': -0.01295}"
1145,AAPL,"{'date': '2015-12-14', 'open': 112.18, 'high': 112.68, 'low': 109.79, 'close': 112.48, 'adjClose': 104.58, 'volume': 64318700.0, 'unadjustedVolume': 64318700.0, 'change': 0.3, 'changePercent': 0.267, 'vwap': 111.65, 'label': 'December 14, 15', 'changeOverTime': 0.00267}"
1146,AAPL,"{'date': '2015-12-11', 'open': 115.19, 'high': 115.39, 'low': 112.85, 'close': 113.18, 'adjClose': 105.23, 'volume': 46886200.0, 'unadjustedVolume': 46886200.0, 'change': -2.01, 'changePercent': -1.745, 'vwap': 113.80667, 'label': 'December 11, 15', 'changeOverTime': -0.01745}"
1147,AAPL,"{'date': '2015-12-10', 'open': 116.04, 'high': 116.94, 'low': 115.51, 'close': 116.17, 'adjClose': 108.01, 'volume': 29212700.0, 'unadjustedVolume': 29212700.0, 'change': 0.13, 'changePercent': 0.112, 'vwap': 116.20667, 'label': 'December 10, 15', 'changeOverTime': 0.00112}"
